2.637533 1.80958 2.028447 1.94113 2.073845
2.023262 0 0 0 0
0 0 0 0 0
2.49768 0 1.989855 2.380068 2.447718
2.168399 1.931712 1.843875 1.821535 1.804338
1.805007 0 0 0 0
0 0 0 0 0
2.02376 0 1.89697 2.194065 2.18773
2.394381 1.759795 1.820746 2.082507 1.993251
1.81061 0 0 0 0
0 0 0 0 0
1.907826 0 1.753966 2.423547 2.717269
2.528994 2.013146 1.871372 1.742535 1.753725
1.83122 0 0 0 0
0 0 0 0 0
2.297332 0 2.063526 2.536119 2.483653
2.336389 2.029933 1.637705 1.8555 2.107622
1.964149 0 0 0 0
0 0 0 0 0
2.058443 0 1.661197 2.023099 2.543696
2.020732 1.620127 1.698029 2.004906 1.793725
1.60497 0 0 0 0
0 0 0 0 0
2.205513 0 2.036658 2.212852 2.429168
2.354749 1.895211 1.953335 2.023372 1.884604
1.803637 0 0 0 0
0 0 0 0 0
2.273546 0 2.099166 2.5534 2.401586
2.337632 1.908548 1.737824 1.9975 1.811972
1.991199 0 0 0 0
0 0 0 0 0
2.135171 0 1.869551 2.475339 2.431787
2.333466 1.76121 2.171573 1.931322 1.857494
2.021533 0 0 0 0
0 0 0 0 0
2.205307 0 2.22918 2.622519 2.65936
2.456304 1.993311 2.05753 1.784018 2.056123
2.143605 0 0 0 0
0 0 0 0 0
2.07148 0 2.13574 2.623136 2.558562
2.899223 2.084126 2.205343 1.939209 2.129212
2.135212 0 0 0 0
0 0 0 0 0
1.946728 0 1.690855 2.35221 2.669173
2.049955 1.836128 1.671039 1.775195 1.966642
1.714588 0 0 0 0
0 0 0 0 0
1.980531 0 2.195239 2.747081 2.675501
2.638803 2.108917 1.944159 1.954033 2.06426
1.789898 0 0 0 0
0 0 0 0 0
2.6165 0 2.0291 2.474719 2.715174
2.284035 1.83834 1.974931 2.13502 2.289598
2.125687 0 0 0 0
0 0 0 0 0
2.139584 0 2.150212 2.393716 2.740692
2.617967 1.74806 1.987699 2.005319 2.065802
1.864807 0 0 0 0
0 0 0 0 0
2.179186 0 1.954614 2.555225 2.778473
2.625957 1.710023 1.815209 2.024489 2.013597
2.096521 0 0 0 0
0 0 0 0 0
2.138228 0 1.86226 2.222779 2.487387
2.095149 1.832965 1.654386 1.829822 1.874373
1.908925 0 0 0 0
0 0 0 0 0
1.91963 0 1.661173 2.458269 2.218801
2.096943 1.821257 1.868265 2.097827 1.849552
1.807789 0 0 0 0
0 0 0 0 0
2.070918 0 1.805638 2.25014 2.356904
2.647492 1.677583 1.613545 1.582215 1.661446
1.814241 0 0 0 0
0 0 0 0 0
1.969233 0 1.880301 2.12779 2.372232
2.06738 1.712896 1.619127 1.608298 1.714069
1.74523 0 0 0 0
0 0 0 0 0
2.257782 0 1.982046 2.474981 2.6374
2.533281 2.038067 2.039771 1.893202 2.214965
2.186886 0 0 0 0
0 0 0 0 0
2.14477 0 1.746832 2.435622 2.412156
2.127214 1.584834 1.54667 1.806156 1.727192
1.815342 0 0 0 0
0 0 0 0 0
2.302204 0 1.89705 2.47418 2.710976
2.808617 2.00686 1.860217 1.965371 2.092165
2.030775 0 0 0 0
0 0 0 0 0
2.446929 0 1.805467 2.24559 2.854844
2.584896 1.845241 2.030934 1.927968 1.991487
2.144832 0 0 0 0
0 0 0 0 0
1.961396 0 1.786462 2.376657 2.351643
2.26548 1.886587 1.94493 1.849419 2.10024
1.962415 0 0 0 0
0 0 0 0 0
1.861961 0 1.585257 2.38028 2.563468
1.99709 1.929144 1.721515 1.63768 1.665463
1.871795 0 0 0 0
0 0 0 0 0
2.311844 0 1.751448 2.188516 2.44607
2.020585 1.955213 1.746798 1.767593 1.870795
1.76844 0 0 0 0
0 0 0 0 0
0 2.476627 0 0 0
0 0 0 0 0
0 2.063868 1.572768 2.131184 1.68174
1.842608 1.911735 1.852161 2.060735 2.079539
0 2.222742 0 0 0
0 0 0 0 0
0 2.443319 1.624615 2.093166 1.776624
1.845868 1.987197 1.976329 2.545493 2.022696
0 2.641422 0 0 0
0 0 0 0 0
0 2.82528 1.622138 2.254089 2.021608
2.100939 1.823857 2.120745 2.279386 2.193947
0 2.194316 0 0 0
0 0 0 0 0
0 2.229372 1.91647 2.503094 1.823403
1.969527 1.943985 2.011415 2.461935 2.212834
0 2.462784 0 0 0
0 0 0 0 0
0 2.137273 1.634701 2.277588 1.926859
1.827306 1.719278 1.944842 2.25264 1.931321
0 2.604185 0 0 0
0 0 0 0 0
0 2.545729 1.876741 2.310005 2.077663
1.714297 1.677807 2.022352 2.709044 2.225516
0 2.241617 0 0 0
0 0 0 0 0
0 2.574752 1.927758 2.341259 1.979856
1.905468 1.934267 2.086778 2.706536 2.113098
0 2.516744 0 0 0
0 0 0 0 0
0 2.401693 1.958453 2.456234 1.949473
1.954298 1.998505 2.033251 2.64122 2.01673
0 2.577782 0 0 0
0 0 0 0 0
0 2.622329 1.91906 2.296801 2.048601
1.911431 1.937392 2.12268 2.392766 2.19595
0 2.592914 0 0 0
0 0 0 0 0
0 2.314916 1.87082 2.425996 1.703141
2.080915 1.905798 2.132862 2.412511 2.181143
0 2.445416 0 0 0
0 0 0 0 0
0 2.312133 1.879902 2.066024 1.80987
1.831033 1.793616 2.067914 2.339403 2.1739
0 2.805945 0 0 0
0 0 0 0 0
0 2.427933 1.828657 2.185438 1.99877
1.998081 1.926768 2.261424 2.652703 2.093297
0 2.480186 0 0 0
0 0 0 0 0
0 2.152449 1.680922 2.087875 1.891886
1.796373 1.809982 1.902856 1.999308 2.268315
0 1.919918 0 0 0
0 0 0 0 0
0 2.165856 1.476019 2.090773 1.534214
1.510693 1.534616 1.907219 2.614613 1.971852
0 2.529034 0 0 0
0 0 0 0 0
0 2.760395 1.841591 2.400337 2.070404
1.821692 1.89047 2.234149 2.71975 2.007493
0 2.789791 0 0 0
0 0 0 0 0
0 2.536767 1.838254 2.514022 1.962797
2.006741 2.071742 2.444579 2.725894 2.405404
0 2.45402 0 0 0
0 0 0 0 0
0 2.617675 1.917726 2.307942 2.1927
2.008027 1.744071 2.065473 2.465388 1.932845
0 2.748528 0 0 0
0 0 0 0 0
0 2.330889 1.832477 2.29873 1.86558
2.112158 1.753281 2.117817 2.34366 2.305889
0 2.231615 0 0 0
0 0 0 0 0
0 2.246763 1.697348 2.268886 1.838642
2.144458 1.861017 1.95572 2.316899 2.351106
0 2.878009 0 0 0
0 0 0 0 0
0 2.355189 2.42412 2.468707 1.988048
1.899208 1.790805 2.354654 2.65206 2.55889
0 2.391862 0 0 0
0 0 0 0 0
0 2.562675 1.814414 2.37602 1.860304
1.63644 1.944906 2.256863 2.460988 2.366497
0 2.326115 0 0 0
0 0 0 0 0
0 2.294465 1.964014 2.343043 1.888378
1.836752 1.890028 2.056604 2.380255 2.094029
0 2.382463 0 0 0
0 0 0 0 0
0 2.828407 2.027929 2.396889 2.158044
1.937961 2.0015 2.23579 2.695691 2.132935
0 2.587637 0 0 0
0 0 0 0 0
0 2.404438 1.982154 2.440376 2.063508
2.164465 1.826135 2.346347 2.413301 2.233778
0 2.461242 0 0 0
0 0 0 0 0
0 2.438112 1.661219 2.189207 1.920013
1.934109 1.697575 2.18043 2.534721 2.039283
0 2.243287 0 0 0
0 0 0 0 0
0 2.59026 1.813996 2.479599 1.987429
1.972775 1.974467 2.205738 2.291774 2.25953
0 2.407757 0 0 0
0 0 0 0 0
0 2.732884 1.705069 2.399699 2.00039
2.019821 2.046968 2.132705 2.412871 2.443807
0 2.114691 0 0 0
0 0 0 0 0
0 2.362224 1.858859 2.378816 1.769524
1.674825 1.7833 1.804841 2.104281 2.26628
0 2.294022 0 0 0
0 0 0 0 0
0 2.43861 1.650917 2.146051 1.877775
1.816152 1.672875 2.05103 2.370891 2.122816
0 2.729918 0 0 0
0 0 0 0 0
0 2.495962 1.947724 2.235286 2.067486
1.906139 2.148208 2.334477 2.420467 2.514163
0 2.862213 0 0 0
0 0 0 0 0
0 2.550438 1.851112 2.076175 1.822833
1.722295 1.71415 2.212356 2.403159 2.23101
0 2.11119 0 0 0
0 0 0 0 0
0 2.241681 1.79936 2.035426 2.116174
1.794193 1.500022 2.037465 2.55003 1.907921
0 2.727892 0 0 0
0 0 0 0 0
0 2.437386 1.808938 2.185142 1.99741
2.115215 1.83942 2.432337 2.751557 2.206908
0 2.166149 0 0 0
0 0 0 0 0
0 2.230377 1.798726 2.065308 2.013001
1.780608 1.834337 2.062374 2.249919 2.097456
0 2.40371 0 0 0
0 0 0 0 0
0 2.434194 1.748055 2.020515 1.781669
1.724524 1.663768 2.003942 2.202934 1.956804
0 2.181645 0 0 0
0 0 0 0 0
0 2.37022 1.928827 2.00252 1.934429
1.913851 1.853601 2.078133 2.015566 1.959374
0 2.423683 0 0 0
0 0 0 0 0
0 2.687949 1.79611 2.291732 2.127384
2.108095 1.78903 2.2971 2.806072 2.253673
0 2.53879 0 0 0
0 0 0 0 0
0 2.421708 1.746567 2.492418 1.927768
1.91377 2.139468 2.195604 2.626368 2.054069
0 2.598222 0 0 0
0 0 0 0 0
0 2.825901 1.877285 2.232065 2.029302
1.940511 2.013523 2.121133 2.571894 2.252015
0 2.33238 0 0 0
0 0 0 0 0
0 2.438303 1.754773 2.071903 1.914901
1.877858 2.021597 2.170552 2.396496 2.234333
0 2.792554 0 0 0
0 0 0 0 0
0 2.559384 1.696274 2.264741 2.052316
1.971796 1.82525 2.138696 2.316302 2.30011
0 2.195165 0 0 0
0 0 0 0 0
0 2.226752 1.778646 2.198931 1.824499
1.851782 1.946052 1.968818 2.329175 2.169336
0 2.241603 0 0 0
0 0 0 0 0
0 2.095405 1.707669 2.098668 1.69521
1.728891 1.55732 1.98738 2.135529 1.898286
0 2.369698 0 0 0
0 0 0 0 0
0 2.27911 1.933833 2.127913 1.800368
1.955185 1.83776 2.022073 2.608094 2.329793
0 2.633909 0 0 0
0 0 0 0 0
0 2.409275 1.70695 2.225733 1.998172
1.961617 1.890133 2.190792 2.277867 2.141391
0 2.504926 0 0 0
0 0 0 0 0
0 2.542204 1.777348 2.125082 1.988815
1.938935 1.840153 2.055698 2.702216 2.662519
0 2.750466 0 0 0
0 0 0 0 0
0 2.697566 1.779398 2.530799 2.262736
2.127231 1.948393 2.287911 2.613902 2.210086
0 2.329529 0 0 0
0 0 0 0 0
0 2.093871 1.68509 2.211997 1.892452
1.782255 1.74789 2.0207 2.360167 2.052477
0 2.174687 0 0 0
0 0 0 0 0
0 2.214801 1.73239 2.139083 1.897269
1.556285 1.922449 1.823527 2.272783 2.055533
0 2.973305 0 0 0
0 0 0 0 0
0 2.384395 1.766547 2.312178 2.045128
2.048099 2.011971 2.109498 2.70039 2.062012
0.04905405 -1.376882 0.500196 -2.17151 0.1441661
-3.300789 -0.4316034 -0.6194177 0.9117023 1.367646
0.9907386 0.4211748 -0.3597697 -0.940462 -0.1912451
0.1523862 1.72738 -0.05044194 -1.688155 -0.6868423
0.2156711 -1.119669 0.5542307 -1.933552 0.2271006
-3.272231 -0.2294723 -0.5656698 0.7549372 1.321652
0.9840367 0.9189946 -0.3453528 -0.8302013 -0.3006709
0.4241372 2.04761 0.1209151 -1.906868 -0.5365666
-0.02415425 -1.463415 0.5800721 -2.184389 -0.056983
-2.879827 -0.5295082 -0.5536732 0.8813561 1.165207
0.7937336 0.9506119 -0.4265986 -1.254717 -0.280707
0.2326336 1.744269 -0.09269486 -1.882525 -0.7562333
0.03096379 -1.051942 0.5495996 -1.817218 0.2071619
-3.309741 -0.276627 -0.4449947 1.170019 1.410757
0.8670204 0.7814166 -0.4026885 -1.17737 -0.2914825
-0.007815116 1.872497 0.01939079 -1.831584 -0.5942036
0.08223293 -1.561909 0.5397293 -2.207985 0.2553617
-3.337993 -0.5416589 -0.6955535 0.9330176 1.248704
0.8230847 1.106035 -0.4491941 -1.1423 -0.3867276
0.1512885 1.516675 -0.1158101 -2.124863 -0.8514272
0.2094348 -1.15301 0.6332147 -2.078882 0.280636
-2.840743 -0.365235 -0.5483979 0.9736515 1.407483
1.041686 0.8284111 -0.2050135 -1.026984 -0.01648231
0.2015428 1.927551 0.1018729 -1.690708 -0.5434566
0.05157785 -1.224376 0.5458446 -1.728782 0.1333804
-3.415971 -0.36954 -0.4902365 0.8645944 1.290779
0.8298572 0.7336748 -0.4754769 -1.101184 -0.365462
0.3143666 1.686016 -0.06308205 -2.073254 -0.710177
0.0370834 -1.401039 0.4756846 -1.853226 0.05163948
-3.331792 -0.5103687 -0.6241086 0.7413455 1.194834
0.8451194 0.6010366 -0.2630455 -0.9769019 -0.4866493
0.1706279 1.750777 -0.140586 -1.971787 -0.7607067
0.1809308 -1.242167 0.7504384 -1.823675 0.2028152
-3.489592 -0.3163665 -0.3860005 0.8116298 1.606691
0.9054324 1.007017 -0.406098 -0.7736783 -0.3273874
0.2737773 2.018717 0.2855877 -1.558455 -0.6596382
0.0397893 -1.19543 0.6344975 -2.295485 0.138506
-3.220664 -0.3873527 -0.5102901 0.8389435 1.138025
1.046419 0.9122825 -0.3886822 -1.146013 -0.1372452
0.3765209 1.575008 0.0124649 -1.727572 -0.6630409
0.05049474 -1.435292 0.6591782 -1.877978 0.08392083
-3.202615 -0.2901683 -0.6504258 0.9554718 1.444284
0.9395676 0.6509506 -0.2858942 -1.084978 -0.01782245
0.2457567 1.759342 -0.07562609 -1.922359 -0.8713325
0.1179439 -1.334182 0.7950655 -1.917159 0.1053203
-3.236631 -0.2148233 -0.553983 1.083735 1.466935
1.009584 0.7060821 -0.5492788 -0.8331782 -0.2546927
0.2275592 1.663526 0.06023891 -2.090251 -0.6170731
0.1681754 -1.290606 0.720625 -1.906435 -0.1363722
-3.243599 -0.3991304 -0.3665392 0.923082 1.130237
0.8351733 0.7853314 -0.3032511 -1.24675 -0.3884482
0.229179 1.676786 -0.04802337 -1.732007 -0.7206045
-0.1181333 -1.126096 0.3423377 -1.983308 0.04417089
-3.778588 -0.6522164 -0.5890376 1.056803 1.402383
0.7501079 0.7377057 -0.4612228 -0.7909075 -0.191903
0.1067511 1.55138 0.03488564 -2.190051 -0.825136
0.2037682 -1.366264 0.5438769 -1.877937 0.2640355
-2.989195 -0.2391295 -0.6174582 0.8542098 1.429495
0.8855459 0.7847857 -0.3738604 -1.213567 -0.1756146
0.1429361 1.813191 0.07950264 -2.145477 -0.6120484
-0.3445038 -1.589534 0.3158111 -2.209802 -0.0477918
-3.504223 -0.6989645 -0.2827364 0.8625899 1.074608
0.4581913 0.560591 -0.527147 -1.191682 -0.3997644
-0.05699043 2.013722 -0.06598572 -2.104567 -0.9960109
0.07457646 -1.197824 0.5885779 -1.923771 0.205936
-2.605067 -0.5328289 -0.3083905 0.9630951 1.249272
0.932024 0.7545963 -0.425773 -0.9543417 -0.1763875
0.3604544 1.74623 0.2127252 -1.886728 -0.4249343
-0.06491382 -1.550204 0.4366357 -2.429425 0.03752801
-3.481147 -0.5980295 -0.7310859 0.7503074 1.180185
0.8061917 0.7263978 -0.312793 -0.9399925 -0.3281285
0.05510024 1.72881 0.1189112 -1.837075 -0.640033
0.1482519 -1.109952 0.6363362 -1.754131 0.4429135
-2.688239 -0.2909555 -0.2399525 1.185712 1.366541
0.9755631 0.8398329 -0.2993872 -0.7648212 -0.1263283
0.3057858 2.08029 0.04185538 -1.844233 -0.6577258
0.05902854 -1.065691 0.6982112 -1.85639 0.2670992
-2.877127 -0.276963 -0.6681583 0.8414734 1.290914
0.9620671 0.9172133 -0.1832101 -0.8760352 -0.04880239
0.1340394 1.836072 0.2402326 -1.675382 -0.5545817
-0.04942747 -1.309876 0.5158028 -2.202974 -0.183245
-3.334724 -0.7056758 -0.668901 0.7920522 1.25956
0.5478315 0.6397616 -0.4572491 -1.080825 -0.4773091
0.04457234 1.735158 -0.08134659 -1.845153 -0.6606821
-0.284634 -1.385161 0.3243177 -1.783602 0.3296705
-2.925928 -0.4498395 -0.574539 0.814374 1.147334
0.7527543 0.5687332 -0.3060699 -0.9656481 -0.2875937
0.004209452 1.690147 0.03419574 -1.843961 -0.6468686
0.1195914 -1.134097 0.6071545 -2.000214 0.1187407
-3.538343 -0.2547678 -0.5737773 0.9954394 1.408875
0.8763126 0.9515269 -0.5664363 -0.985142 -0.2774281
0.232595 1.723611 0.1773854 -1.860995 -0.544292
-0.2309363 -1.40781 0.4966224 -2.040958 0.008660728
-3.49053 -0.6001886 -0.7235675 0.7150854 1.29477
0.8268994 0.5573192 -0.505722 -1.233696 -0.3680655
0.0770843 1.705412 -0.1235828 -2.016635 -0.8957115
0.107576 -1.099276 0.7540244 -1.803842 0.252485
-3.084655 -0.4427905 -0.430128 0.9443756 1.325894
0.9521205 0.9003731 -0.4676109 -0.8989027 -0.148081
0.3964236 1.608037 0.2472379 -1.817168 -0.5757594
0.1562552 -1.209345 0.6618213 -2.083451 0.05609811
-3.240261 -0.4678632 -0.4511125 1.05096 1.39131
0.8642784 0.7567622 -0.2572215 -1.108711 -0.03567702
0.2788523 1.713568 0.13535 -1.74307 -0.5440343
0.09768755 -1.146734 0.621212 -2.004515 0.4120558
-3.376816 -0.2982826 -0.4157896 0.8460408 1.335841
1.072304 0.9163574 -0.3097926 -0.9385354 -0.2922271
0.2272069 1.573446 0.3883733 -1.729254 -0.535615
-0.1390872 -1.28641 0.4184377 -2.131716 0.4480717
-3.367287 -0.5475456 -0.6072464 0.7221551 1.324538
0.6728765 0.8985159 -0.5184211 -1.136166 -0.3804132
-0.1188544 1.857203 0.02559616 -1.768647 -0.7952075
0.0988036 -1.244966 0.6576151 -1.94658 0.2713892
-2.721392 -0.5521893 -0.4316186 1.078578 1.465896
0.8287543 0.7337651 -0.3205636 -0.9227302 0.04947698
0.08596212 1.565304 0.1229131 -1.784201 -0.5586185
0.1935037 -1.195068 0.7230838 -1.978173 0.03494392
-3.277445 -0.4267887 -0.5805629 1.112194 1.349901
0.9918808 0.8149993 -0.2272754 -1.222604 -0.4268064
0.1755252 1.970294 0.06260277 -2.042582 -0.9295352
-0.07228004 -1.406613 0.5392613 -1.907167 0.09286622
-2.818354 -0.5997013 -0.3833522 1.031798 1.269192
0.7789622 0.8214656 -0.3364523 -0.9265527 -0.2708505
0.209212 1.580104 0.02814306 -1.853729 -0.5365763
0.1137285 -1.12386 0.6517978 -2.160345 0.1958762
-3.050192 -0.1741231 -0.5283656 0.9573882 1.337156
0.8717895 0.6708756 -0.3591528 -0.9208457 -0.271832
0.3359498 1.543536 -0.09298329 -2.238439 -0.7159341
-0.08963444 -1.535416 0.3736359 -2.361255 0.03919036
-3.539966 -0.4912443 -0.8393478 0.9215862 1.198452
0.773692 1.290538 -0.3389283 -1.111361 -0.4087067
-0.1287784 1.71104 -0.01830205 -2.115298 -0.755076
0.002734433 -1.267969 0.6530155 -1.849746 0.1150532
-3.701259 -0.3692021 -0.670629 0.9287987 1.495338
0.9988051 0.7476309 -0.4170925 -1.303207 -0.4353278
-0.1541529 1.564407 0.1094001 -1.954046 -0.7343526
0.0611745 -1.312109 0.4541508 -2.167373 0.1924201
-2.884661 -0.5449293 -0.5144642 0.568561 1.425581
0.7039412 0.9022799 -0.3283707 -0.9421506 -0.2947843
0.3652405 1.67923 0.1620808 -1.756955 -0.5364549
-0.05987757 -1.199635 0.5604895 -2.553129 0.1179103
-3.506934 -0.4704444 -0.5961715 0.9125754 1.240904
0.7623829 0.6900802 -0.3303378 -1.125277 -0.3308696
0.03186677 1.533732 0.1277317 -1.776234 -0.671709
0.05378389 -1.285188 0.4178709 -1.970094 0.06301378
-3.574615 -0.3924257 -0.6919473 1.390989 1.401756
0.898247 0.8343557 -0.4148948 -0.8850463 -0.2775274
0.4260968 1.645033 -0.02479377 -1.946489 -0.6799166
0.1183987 -1.459304 0.8062277 -1.869511 -0.09674929
-3.654355 -0.2945832 -0.3458821 0.8706729 1.428056
0.7696632 0.7620071 -0.3450934 -1.080494 -0.289102
0.03422054 1.777364 0.01662816 -2.037407 -0.7501852
-0.03588523 -1.265604 0.4343141 -1.928959 0.2756282
-3.548873 -0.2801267 -0.4255348 0.882704 1.30905
0.8200966 1.364546 -0.4141736 -0.9670745 -0.3236469
0.3418238 2.215426 0.01147693 -2.016193 -0.6606783
-0.1197039 -1.48673 0.4471177 -2.121596 -0.03384729
-3.327398 -0.5843591 -0.5665667 0.6765585 1.230495
0.652622 0.4983265 -0.369277 -1.198683 -0.529985
0.01268396 1.843531 -0.1626692 -2.062941 -0.8655726
0.02020465 -1.458276 0.5952257 -1.998861 0.1855138
-3.049912 -0.4094343 -0.5317463 0.8936762 1.258127
0.8991696 0.8546509 -0.3118708 -0.8390629 -0.2258355
0.2132011 1.81045 0.1345547 -1.783945 -0.7132523
0.2189399 -1.049194 0.7154742 -2.103566 0.2608282
-3.514411 -0.2872266 -0.3863772 0.841195 1.471693
1.114666 0.9302443 -0.49475 -0.9688812 -0.4009866
0.2642199 1.948609 0.2393839 -1.757351 -0.5845614
-0.001014656 -1.373211 0.5043287 -2.027268 0.06066434
-2.998398 -0.6037258 -0.5849429 0.8812257 1.282742
0.8410317 0.4952304 -0.3167876 -1.281127 -0.3879527
0.1786341 1.597992 -0.0920211 -2.067839 -0.7610151
0.02632243 -1.249058 0.6070663 -1.679581 0.1174151
-3.250757 -0.1680873 -0.626714 0.8879609 1.388411
0.8934227 0.7809805 -0.3359387 -1.006504 -0.2477598
0.1043046 1.648635 0.03609416 -1.945877 -0.6129836
0.07891136 -1.232886 0.502183 -2.018529 0.03582737
-3.139982 -0.3326868 -0.575234 0.9279209 1.344383
0.9392827 1.145741 -0.2751271 -1.106521 -0.3295729
0.1757042 1.796541 0.08628015 -1.632502 -0.5426939
0.07506684 -1.222306 0.5779741 -1.984078 0.2536928
-3.407789 -0.264615 -0.6433642 1.099052 1.372864
0.9239088 0.8431687 -0.2959857 -0.766549 -0.2882394
0.317729 1.816874 0.2166298 -1.805335 -0.6865837
-0.2519944 -1.308402 0.3227123 -1.80036 0.4745894
-3.401358 -0.4056864 -0.6208036 0.9865737 1.176939
0.6525815 0.9947491 -0.3153036 -1.19075 -0.2078679
0.4010429 1.705043 -0.003908964 -1.951447 -0.6302225
0.09730412 -1.339729 0.3816862 -2.219517 -0.09056751
-3.347615 -0.6370544 -0.5958247 0.7165707 1.272329
0.8273631 0.4200108 -0.6051901 -1.184853 -0.2820788
-0.1241512 1.759799 -0.107047 -2.096267 -0.6660135
-0.07377128 -1.259528 0.426055 -2.267506 0.1720821
-2.660184 -0.3569547 -0.6098572 0.9042937 1.439949
0.8748698 0.7895727 -0.2264504 -0.8202492 -0.4458878
0.260173 1.755989 0.1131224 -2.116117 -0.5641976
-0.2241035 -1.533864 0.3851473 -1.841636 -0.05144324
-2.751611 -0.4859986 -0.6543504 0.7688456 1.076638
0.7199008 0.5357685 0.03169992 -0.9877904 -0.3208278
0.3385577 1.640545 0.005557384 -1.964111 -0.7189615
2.354434 0 2.056292 2.616967 2.624835
2.476712 1.780175 1.838787 1.972978 1.922862
2.083925 0 0 0 0
0 0 0 0 0
2.345585 0 1.8081 1.978466 2.397971
2.183554 1.730867 1.761676 1.788336 1.719795
1.982654 0 0 0 0
0 0 0 0 0
2.239391 0 1.931163 2.246827 2.291828
2.441288 1.827062 1.6682 1.575719 1.645128
1.734972 0 0 0 0
0 0 0 0 0
2.291924 0 1.765319 2.576725 2.355112
2.403614 1.788185 2.031821 2.075318 1.866361
1.814718 0 0 0 0
0 0 0 0 0
2.129071 0 1.879728 2.089539 2.197709
2.432056 1.978997 1.933879 1.781807 1.698753
1.862563 0 0 0 0
0 0 0 0 0
2.54744 0 2.083982 2.559053 2.80114
2.363401 1.90375 2.16313 2.157444 1.92964
2.057916 0 0 0 0
0 0 0 0 0
2.147724 0 2.029227 2.41463 2.633836
2.583478 1.916357 1.942218 1.943021 2.02062
1.988277 0 0 0 0
0 0 0 0 0
2.053542 0 1.711209 2.304639 2.376129
2.337422 1.663789 1.874326 2.039502 1.867098
1.692688 0 0 0 0
0 0 0 0 0
2.074246 0 2.108658 2.353129 2.374245
2.746671 1.721461 1.79617 1.804532 1.920603
1.706834 0 0 0 0
0 0 0 0 0
2.2034 0 1.96358 3.067353 2.551967
2.52351 2.002673 1.930478 1.821502 2.016793
2.16321 0 0 0 0
0 0 0 0 0
2.20327 0 1.944657 2.389542 2.933782
2.104204 1.897283 1.871457 2.000192 2.117264
2.164758 0 0 0 0
0 0 0 0 0
2.044243 0 2.312115 2.273483 2.475738
2.101698 1.908306 1.883575 2.058459 1.945047
1.911695 0 0 0 0
0 0 0 0 0
2.163045 0 1.796068 2.504239 2.477351
