0.8475357 1.049941 0.9837559 0 0.1458417
0.08637379 1 0.845193 0.913591 0.9087234
1.010101 0.9696181 0 0.212053 1
0.8465976 1.015729 0.9317998 0 0.08739574
1 0.8448884 1.009902 0.9679311 0
-0.08223198 -0.02416245 1 0.8241628 1.102052
0.8847804 1.030378 0.8508669 0 0.0185218
1 0.8239747 1.14528 0.8546734 0
-0.02265557 1 0.8240876 1.034622 0.8511947
0 0.1628691 0.2335071 1 0.8600492
0.9291586 0.7995152 0.9498646 0.6897748 0
0.2124965 1 0.8604666 0.9453473 0.8042895
0 0.1817611 1 0.8595056 0.935431
0.6830097 0 0.007332809 0.009985835 1
0.8640811 1.315295 0.9903934 1.271511 0.9369738
0 0.07025867 1 0.8646603 1.294522
0.9567357 0 0.01264722 1 0.8619128
1.277844 0.9382426 0 -0.02057358 -0.06427101
1 0.8602804 0.8840732 0.7962992 0.7868751
0.7681038 0 0.1156412 1 0.8609405
0.951304 0.8002556 0 -0.06708916 1
0.8600574 0.7853181 0.7684278 0 -0.0785525
-0.1138943 1 0.8459199 0.9428028 0.7984169
0.8228637 0.8026034 0 0.02508323 1
0.8460389 0.9705083 0.7862412 0 -0.1134631
1 0.8464178 0.8272834 0.8043615 0
0.02446737 0.0166416 1 0.8647138 1.018396
0.7974272 1.049841 0.8068394 0 0.1368932
1 0.8647256 1.055982 0.7754698 0
0.01484267 1 0.8634661 1.049325 0.806469
0 0.09698908 -0.03790994 1 0.8591755
0.7958862 0.708004 0.7743565 0.7235497 0
0.2142795 1 0.8605479 0.8487481 0.7281743
0 -0.03885257 1 0.8583423 0.7717926
0.722828 0 0.04489068 0.1283399 1
0.8488107 1.098326 0.8798318 1.298005 0.9681556
0 0.1012481 1 0.8450708 1.072889
0.8284 0 0.05941252 1 0.8460717
1.071772 0.8856215 0 -0.1257435 -0.06774979
1 0.8241591 1.052797 0.8458458 1.109838
0.821719 0 -0.1262947 1 0.8234811
1.061877 0.8239589 0 -0.06621762 1
0.8244495 1.11506 0.8221968 0 0.05167662
0.1286049 1 0.8610209 0.7328613 0.6448782
0.8868978 0.7152896 0 0.09622673 1
0.8616713 0.7884023 0.6605515 0 0.1286415
1 0.8606528 0.8890665 0.7197319 0
-0.0893967 -0.007741107 1 0.8691183 1.106854
0.8818883 1.0046 0.9116278 0 -0.05055549
1 0.8694648 1.164358 0.8835575 0
-0.007105833 1 0.8693912 1.011233 0.9136768
0 0.04352952 0.02998013 1 0.8651907
1.123623 0.946718 1.067019 0.9787722 0
0.1127775 1 0.864673 1.177022 0.9680973
0 -0.009869015 1 0.8670236 1.072382
0.9794205 0 -0.04107421 -0.005238153 1
0.8221721 0.9090087 0.7711047 0.9984071 0.7818131
0 0.08455172 1 0.8239754 1.00879
0.7977612 0 -0.006123894 1 0.8228067
0.9921723 0.7795925 0 0.09724309 0.04002892
1 0.825074 1.059244 0.9831008 0.9678517
0.851223 0 0.1330921 1 0.8247794
1.154324 0.9819637 0 -0.01398989 1
0.8258216 0.9604551 0.8504824 0 -0.01367466
0.001191087 1 0.790515 1.12042 0.8944712
1.45685 1.128009 0 0.05913225 1
0.7915973 1.111638 0.8791353 0 -0.0433019
1 0.791423 1.339821 1.085698 0
-0.1040491 -0.08964405 1 0.8247385 0.8685445
0.7166028 0.7825138 0.6612165 0 -0.1036635
1 0.8252314 0.8690707 0.7248265 0
-0.09066985 1 0.8249215 0.7810425 0.6614826
0 0.01967391 -0.005193048 1 0.8399788
0.9626018 0.7727169 1.121731 0.9212191 0
0.07975294 1 0.8378057 0.9674904 0.7339662
0 -0.0524863 1 0.8385673 1.014177
0.8784185 0 -0.05198531 -0.1437455 1
0.8342334 0.9462331 0.9522744 1.013204 0.9637178
0 0.009241429 1 0.834328 1.008518
0.9454098 0 -0.1435226 1 0.8342158
1.011772 0.9641933 0 0.1120339 0.01458049
1 0.8373711 0.7708992 0.5633793 0.8642612
0.752455 0 0.2325655 1 0.83951
0.8371647 0.5684864 0 0.01429962 1
0.8372639 0.8601087 0.7510089 0 0.009459789
-0.02716836 1 0.8759213 0.8270833 0.7785636
0.8599013 0.78555 0 0.1099332 1
0.8766663 0.8684517 0.7801561 0 -0.02611013
1 0.8766207 0.8604331 0.7870093 0
0.06365097 0.04183488 1 0.831941 1.164962
0.9740394 1.090738 0.9137515 0 0.09519838
1 0.8299682 1.162577 0.9229097 0
0.04378489 1 0.8315919 1.095199 0.9173375
0 0.05799831 0.1031188 1 0.8424286
0.7830443 0.8218424 0.7505504 0.6893909 0
0.09287833 1 0.8433519 0.8035232 0.8216485
0 0.1168355 1 0.8427946 0.7454774
0.6845683 0 0.01101194 0.06552719 1
0.8564355 0.8212121 0.712252 0.8569974 0.793861
0 0.01087615 1 0.8579036 0.82625
0.6910757 0 0.02588925 1 0.8563325
0.8769254 0.8017865 0 0.01320382 -0.07441411
1 0.8560777 0.9844879 0.8925783 0.9828871
0.8753911 0 0.09828234 1 0.8567694
1.046719 0.8672786 0 -0.07527503 1
0.8554658 0.9747464 0.8728205 0 0.01140045
0.0385057 1 0.8818524 0.967301 0.8090346
0.9405813 0.7565378 0 0.08873247 1
0.8826833 0.9940451 0.8191996 0 0.03745139
1 0.8839545 0.9323806 0.8124584 0
0.06632297 -0.007744411 1 0.8208736 1.216698
0.9511679 1.179959 0.922029 0 0.2006017
1 0.821596 1.264899 0.953712 0
-0.009137114 1 0.8210162 1.174724 0.9134475
0 0.0664684 -0.03728491 1 0.8457954
0.9630655 0.8099409 0.8902433 0.7793592 0
0.2091875 1 0.8455221 1.003324 0.7884852
0 -0.03774034 1 0.8456043 0.8906159
0.7773463 0 -0.07445979 -0.1388506 1
0.8180307 1.110357 0.9280058 1.090869 0.8752381
0 -0.07530145 1 0.818992 1.110914
0.925505 0 -0.137334 1 0.8168078
1.091771 0.8783635 0 0.1029473 0.02941996
1 0.8617717 1.341747 1.135786 1.176418
0.9443182 0 0.09853903 1 0.861401
1.4482 1.124706 0 0.02941587 1
0.8624353 1.180576 0.9487209 0 0.06800083
-0.04055553 1 0.8476747 0.8896357 0.838866
1.116493 0.9892298 0 0.1129333 1
0.8479228 0.9359314 0.8602326 0 -0.03992477
1 0.8499733 1.113385 0.9883711 0
0.02940183 -0.1542616 1 0.8557485 1.18933
0.9800481 1.280073 0.9452527 0 0.1399224
1 0.8554758 1.234809 0.9425245 0
-0.1561016 1 0.8562223 1.279135 0.94655
0 -0.05674617 -0.02994604 1 0.8398981
0.7997244 0.757409 1.057965 0.8784925 0
0.01489041 1 0.8425152 0.8707407 0.7877362
0 -0.02994526 1 0.8398755 1.059316
0.8799499 0 0.1081836 0.2540596 1
0.8561607 0.9650921 0.7630032 1.186922 0.9578914
0 0.1413114 1 0.8541636 0.9640565
0.7386789 0 0.1733876 1 0.8569981
1.165315 0.9488742 0 0.0609292 0.06530851
1 0.826617 0.9530731 0.7931625 1.058698
0.916676 0 0.1511047 1 0.8273308
0.9839535 0.7822133 0 0.06553705 1
0.8264104 1.055937 0.9126331 0 0.1811739
0.07770702 1 0.8226939 1.374356 1.174444
1.294868 1.019928 0 0.2451646 1
0.8219299 1.352202 1.159596 0 0.05717749
1 0.8237429 1.332112 1.036652 0
0.1495638 0.170134 1 0.8592177 1.190147
0.9976923 1.231671 0.887236 0 0.223124
1 0.8584661 1.156021 0.9679537 0
0.1712676 1 0.8583401 1.232012 0.9010338
0 0.07003419 -0.01291149 0.8512617 1
0.8909814 1.130439 0.814293 1.019194 0
0.1807251 0.8512988 1 0.8890644 1.026093
0 -0.01456689 0.8518591 1 0.8138409
1.020136 0 -0.08748301 -0.07847316 0.8831278
1 0.9347138 1.15365 0.8611602 1.050372
0 0.01110702 0.8833168 1 0.9349961
1.074695 0 -0.07740443 0.8838428 1
0.8692496 1.046323 0 0.04489616 0.02096451
0.8501083 1 1.043971 1.224621 0.8041519
0.858733 0 0.1440804 0.8476903 1
1.003104 1.15211 0 0.02132218 0.8478133
1 0.7711733 0.8553411 0 -0.1388295
-0.08527826 0.8699779 1 0.9160373 1.005294
0.8450871 1.016604 0 -0.05197072 0.8693312
1 0.8867372 0.8933553 0 -0.08420968
0.8700618 1 0.8439386 1.016085 0
0.08305399 0.1078323 0.8472593 1 1.008758
1.243772 0.9742616 1.238133 0 0.153059
0.8482227 1 0.9979281 1.195964 0
0.02845246 0.8471847 1 1.025551 1.372081
0 -0.008397181 -0.09127334 0.8767938 1
0.7710266 1.032623 0.6999917 0.92152 0
-0.01096802 0.8776307 1 0.7968143 1.030102
0 -0.09269544 0.8774381 1 0.7017931
0.9290361 0 0.04713131 0.05735596 0.8679474
1 0.9068789 1.090888 0.8096177 0.9098278
0 0.1649814 0.8667969 1 0.872919
1.000299 0 0.05848628 0.8684792 1
0.8086749 0.9076156 0 0.1376047 0.01966188
0.8773876 1 0.8124917 0.9308128 0.8014885
0.9277427 0 0.2505009 0.8752802 1
0.7593871 0.798929 0 0.02081996 0.8772494
1 0.8041734 0.9285874 0 -0.01210041
-0.1050576 0.8264569 1 0.7338249 0.800502
0.7607424 0.8190094 0 0.07346187 0.8283904
1 0.7471082 0.7574441 0 -0.1058885
0.8256475 1 0.7587388 0.8204306 0
0.002353021 0.002050501 0.8701377 1 0.7809106
0.9205361 0.8161816 0.8915834 0 0.1058831
0.8705821 1 0.7867202 0.8510802 0
0.001920188 0.8700548 1 0.822586 0.8942785
0 0.08795787 0.08197181 0.8555459 1
0.8089645 1.068382 0.8440621 0.9822304 0
0.1514856 0.854882 1 0.7882035 0.9604303
0 -0.01711513 0.8556043 1 0.843833
0.9958972 0 -0.002178875 0.03251721 0.8425918
1 0.7761107 0.9692622 0.9715653 1.094341
0 0.04908491 0.8420575 1 0.763091
0.9489649 0 0.03401219 0.8433416 1
0.9692552 1.096105 0 0.00297798 0.0243139
0.8469897 1 0.8485553 1.083573 0.9850338
1.210401 0 0.08185226 0.846943 1
0.8258486 0.9967175 0 0.0232814 0.8475357
1 0.9837559 1.213799 0 -0.03651499
0.01821312 0.845193 1 0.9087234 1.330964
0.9696181 1.257524 0 0.04616845 0.8465976
1 0.9317998 1.259175 0 0.0203444
0.8448884 1 0.9679311 1.257007 0
-0.02565778 0.06617718 0.8241628 1 0.8847804
1.017452 0.8508669 0.9985533 0 0.06472474
0.8239747 1 0.8546734 0.9111252 0
0.06794657 0.8240876 1 0.8511947 0.997293
0 0.07365408 0.2019172 0.8600492 1
0.7995152 0.8981173 0.6897748 0.6873232 0
0.09496022 0.8604666 1 0.8042895 0.8936745
0 0.2017464 0.8595056 1 0.6830097
0.6836026 0 -0.01731899 -0.0557083 0.8640811
1 0.9903934 0.9986722 0.9369738 0.9609857
0 0.06171969 0.8646603 1 0.9567357
0.9448816 0 -0.05632486 0.8619128 1
0.9382426 0.9580181 0 -0.0633289 -0.04401027
0.8602804 1 0.7962992 1.014581 0.7681038
1.056194 0 0.002266772 0.8609405 1
0.8002556 0.9490997 0 -0.04406299 0.8600574
1 0.7684278 1.056972 0 0.008437753
-0.0589601 0.8459199 1 0.7984169 0.96307
0.8026034 1.058764 0 0.04902418 0.8460389
1 0.7862412 0.9023046 0 -0.05533205
0.8464178 1 0.8043615 1.058109 0
-0.07802186 -0.07519135 0.8647138 1 0.7974272
0.8388377 0.8068394 0.8649712 0 0.02828757
0.8647256 1 0.7754698 0.7621049 0
-0.07661985 0.8634661 1 0.806469 0.865397
0 -0.03424419 -0.02636363 0.8591755 1
0.708004 0.9941102 0.7235497 0.9037624 0
0.0145651 0.8605479 1 0.7281743 0.9860741
0 -0.0277277 0.8583423 1 0.722828
0.9047085 0 -0.006033966 -0.01041687 0.8488107
1 0.8798318 1.034431 0.9681556 0.9570368
0 0.120688 0.8450708 1 0.8284
0.9384004 0 -0.01271161 0.8460717 1
0.8856215 0.9622401 0 -0.04785462 -0.02950417
0.8241591 1 0.8458458 0.9012961 0.821719
0.8292859 0 0.019397 0.8234811 1
0.8239589 0.8444936 0 -0.02653112 0.8244495
1 0.8221968 0.8253333 0 0.08163355
0.1508886 0.8610209 1 0.6448782 0.8272284
0.7152896 0.8992088 0 0.09079674 0.8616713
1 0.6605515 0.8084879 0 0.1547201
0.8606528 1 0.7197319 0.9060611 0
-0.03509777 -0.02224142 0.8691183 1 0.8818883
0.9921775 0.9116278 1.115847 0 0.02402782
0.8694648 1 0.8835575 0.9457008 0
-0.02345641 0.8693912 1 0.9136768 1.114757
0 -0.0457272 0.06795864 0.8651907 1
0.946718 1.052105 0.9787722 1.16182 0
-0.04542003 0.864673 1 0.9680973 1.051174
0 0.06654871 0.8670236 1 0.9794205
1.15468 0 -0.02888536 -0.09343095 0.8221721
1 0.7711047 0.8943103 0.7818131 0.9133829
0 0.02615425 0.8239754 1 0.7977612
0.8661291 0 -0.09145073 0.8228067 1
0.7795925 0.9150827 0 0.00860727 0.01846906
0.825074 1 0.9831008 1.25291 0.851223
1.060755 0 0.1012512 0.8247794 1
0.9819637 1.148316 0 0.01735376 0.8258216
1 0.8504824 1.064001 0 0.00236662
-0.01704572 0.790515 1 0.8944712 0.9980265
1.128009 1.136993 0 0.07004728 0.7915973
1 0.8791353 0.9718086 0 -0.0192978
0.791423 1 1.085698 1.143124 0
-0.03398021 0.02369464 0.8247385 1 0.7166028
0.8497035 0.6612165 0.8103956 0 -0.1323563
0.8252314 1 0.7248265 0.8712212 0
0.05703614 0.8249215 1 0.6614826 0.8146102
0 -0.007720803 -0.07104455 0.8399788 1
0.7727169 0.8515891 0.9212191 1.055018 0
0.1149405 0.8378057 1 0.7339662 0.7608447
0 -0.07208805 0.8385673 1 0.8784185
1.059627 0 -0.0153824 -0.006543777 0.8342334
1 0.9522744 1.272449 0.9637178 1.254766
0 0.07220355 0.834328 1 0.9454098
1.176746 0 -0.007745469 0.8342158 1
0.9641933 1.254546 0 0.1283833 0.04041983
0.8373711 1 0.5633793 0.6391676 0.752455
0.8386365 0 0.1963231 0.83951 1
0.5684864 0.598351 0 0.03911067 0.8372639
1 0.7510089 0.8381758 0 -0.00803147
-0.001068511 0.8759213 1 0.7785636 1.024811
0.78555 0.9756987 0 0.03022838 0.8766663
1 0.7801561 0.9772673 0 -0.002539339
0.8766207 1 0.7870093 0.9807926 0
0.03582281 0.07616961 0.831941 1 0.9740394
1.070064 0.9137515 1.113416 0 0.1826144
0.8299682 1 0.9229097 0.9601851 0
0.07630145 0.8315919 1 0.9173375 1.120136
0 -0.1208473 0.006678754 0.8424286 1
0.8218424 1.224371 0.6893909 0.9024643 0
-0.06612239 0.8433519 1 0.8216485 1.19094
0 0.007168608 0.8427946 1 0.6845683
0.899636 0 0.03324555 0.06649261 0.8564355
1 0.712252 0.8503816 0.793861 0.9670178
0 0.09895235 0.8579036 1 0.6910757
0.794276 0 0.06680782 0.8563325 1
0.8017865 0.9658009 0 0.04970157 0.03892774
0.8560777 1 0.8925783 1.064869 0.8753911
0.9902195 0 0.1622211 0.8567694 1
0.8672786 0.9417781 0 0.03645462 0.8554658
1 0.8728205 0.9919813 0 0.006635417
0.05855542 0.8818524 1 0.8090346 0.9092631
0.7565378 0.8461938 0 0.07127343 0.8826833
1 0.8191996 0.9041517 0 -0.03871505
0.8839545 1 0.8124584 0.991852 0
0.1633758 0.02350879 0.8208736 1 0.9511679
0.9721442 0.922029 0.9989403 0 0.2537815
0.821596 1 0.953712 0.9366335 0
0.09196062 0.8210162 1 0.9134475 0.9852309
0 0.03016124 -0.01160109 0.8457954 1
0.8099409 0.9350637 0.7793592 0.9002859 0
0.1554344 0.8455221 1 0.7884852 0.8480596
0 -0.01109904 0.8456043 1 0.7773463
0.8988103 0 -0.07046512 -0.08330659 0.8180307
1 0.9280058 1.088444 0.8752381 1.023171
0 -0.06712228 0.818992 1 0.925505
1.08564 0 -0.0840787 0.8168078 1
0.8783635 1.03032 0 0.1271755 0.03818428
0.8617717 1 1.135786 1.30136 0.9443182
1.067647 0 0.2782013 0.861401 1
1.124706 1.179256 0 0.03932934 0.8624353
1 0.9487209 1.071383 0 0.02767052
-0.04086119 0.8476747 1 0.838866 1.052277
0.9892298 1.164464 0 0.027861 0.8479228
1 0.8602326 1.054748 0 -0.03961903
0.8499733 1 0.9883711 1.165251 0
-0.05608462 -0.09221426 0.8557485 1 0.9800481
1.209398 0.9452527 0.9612451 0 0.1025072
0.8554758 1 0.9425245 1.071959 0
-0.09396988 0.8562223 1 0.94655 0.9642107
0 -0.1843275 -0.02027788 0.8398981 1
0.757409 1.025842 0.8784925 0.9541267 0
-0.1814117 0.8425152 1 0.7877362 1.022571
0 -0.02154907 0.8398755 1 0.8799499
0.9572995 0 0.02835286 -0.008524695 0.8561607
1 0.7630032 0.8146275 0.9578914 1.059817
0 0.1180582 0.8541636 1 0.7386789
0.7631247 0 -0.008217512 0.8569981 1
0.9488742 1.056766 0 0.1198308 0.009116812
0.826617 1 0.7931625 0.9393284 0.916676
1.140581 0 0.2394618 0.8273308 1
0.7822133 0.883053 0 0.01026451 0.8264104
1 0.9126331 1.134709 0 0.04928856
0.02209863 0.8226939 1 1.174444 1.368352
1.019928 1.160141 0 0.09404363 0.8219299
1 1.159596 1.356965 0 0.02365125
0.8237429 1 1.036652 1.165437 0
0.0007627036 0.03092956 0.8592177 1 0.9976923
1.110097 0.887236 0.8985223 0 0.05768772
0.8584661 1 0.9679537 1.0749 0
-0.01233809 0.8583401 1 0.9010338 0.9300417
